age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,output
1,JobCat9,single,secondary,yes,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat3,married,primary,no,3,yes,yes,unknown,3,jun,3,2,2,unknown,TypeA
4,JobCat2,married,primary,no,2,yes,yes,unknown,3,jun,3,2,2,unknown,TypeA
3,JobCat7,single,primary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeB
1,JobCat3,single,primary,no,1,yes,yes,unknown,3,jun,4,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,no,3,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
1,JobCat7,married,primary,no,3,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat9,single,secondary,no,3,yes,yes,unknown,3,jun,4,2,2,unknown,TypeA
4,JobCat9,married,unknown,no,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,no,2,yes,yes,unknown,3,jun,3,2,2,unknown,TypeA
1,JobCat9,single,tertiary,no,2,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
4,JobCat11,married,secondary,no,1,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
1,JobCat7,single,primary,no,2,no,no,unknown,3,jun,4,2,2,unknown,TypeA
3,JobCat7,married,secondary,no,4,yes,yes,unknown,3,jun,4,2,2,unknown,TypeA
4,JobCat2,married,primary,no,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
2,JobCat11,married,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeB
1,JobCat11,married,secondary,no,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
1,JobCat7,married,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
2,JobCat11,married,secondary,no,3,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
2,JobCat6,married,tertiary,no,1,yes,yes,unknown,3,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
2,JobCat3,married,primary,no,3,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
4,JobCat6,divorced,tertiary,no,1,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,1,no,no,unknown,3,jun,3,2,2,unknown,TypeA
3,JobCat3,married,secondary,no,3,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
3,JobCat4,married,secondary,no,2,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
4,unknown,married,secondary,yes,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
1,JobCat3,married,primary,no,3,yes,no,unknown,3,jun,2,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,2,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
3,JobCat7,divorced,secondary,no,4,yes,no,unknown,3,jun,3,2,2,unknown,TypeA
4,JobCat7,single,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat8,married,tertiary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat9,single,secondary,no,1,no,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,2,no,no,unknown,3,jun,3,2,2,unknown,TypeA
2,JobCat7,single,primary,no,3,no,no,unknown,3,jun,4,2,2,unknown,TypeA
4,JobCat11,divorced,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat3,married,primary,no,1,yes,no,unknown,3,jun,2,2,2,unknown,TypeA
1,JobCat5,single,secondary,no,2,yes,no,unknown,3,jun,2,2,2,unknown,TypeA
2,JobCat6,divorced,tertiary,no,2,no,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
4,JobCat3,married,primary,no,2,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat9,single,tertiary,no,2,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
4,JobCat9,single,tertiary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,4,yes,no,unknown,3,jun,2,2,2,unknown,TypeA
1,JobCat3,single,primary,no,4,yes,no,unknown,3,jun,2,2,2,unknown,TypeA
1,JobCat9,single,tertiary,no,4,yes,no,unknown,3,jun,4,2,2,unknown,TypeB
1,JobCat11,single,secondary,no,2,yes,yes,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat9,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
4,JobCat11,divorced,secondary,no,4,yes,yes,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat7,married,secondary,no,3,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat9,married,unknown,no,4,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat11,single,secondary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat3,single,primary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat6,divorced,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeB
2,JobCat6,married,tertiary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat9,married,secondary,no,1,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat7,married,secondary,no,1,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat7,single,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat9,single,unknown,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat3,married,primary,no,4,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat9,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat11,divorced,secondary,no,4,no,no,unknown,4,jun,4,2,2,unknown,TypeA
4,JobCat3,divorced,primary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat6,married,tertiary,no,2,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat7,married,secondary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat3,single,secondary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeB
1,JobCat11,married,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
4,JobCat2,divorced,secondary,no,2,no,yes,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeB
4,JobCat2,married,primary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,primary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeB
2,JobCat7,married,secondary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,single,secondary,no,4,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat6,married,tertiary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,single,tertiary,no,1,no,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
4,JobCat6,single,secondary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,married,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat7,married,secondary,no,4,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,primary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat9,married,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,3,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,unknown,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat4,married,secondary,no,4,no,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeB
1,JobCat5,single,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat11,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat11,single,secondary,yes,4,no,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,married,primary,yes,4,no,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,1,no,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,3,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat11,single,secondary,no,3,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat5,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeB
1,JobCat9,married,secondary,no,3,no,no,unknown,4,jun,2,2,2,unknown,TypeA
4,JobCat6,divorced,tertiary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat6,single,tertiary,yes,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeB
1,JobCat9,single,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,1,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat1,divorced,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat11,divorced,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat4,married,primary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,no,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat9,married,tertiary,no,2,no,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat9,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeB
1,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,unknown,single,primary,no,2,no,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat9,single,tertiary,no,1,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,married,secondary,no,4,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat6,married,primary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat9,divorced,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,primary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat7,married,secondary,no,1,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat9,married,tertiary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat8,married,tertiary,yes,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
4,JobCat9,married,secondary,no,4,yes,yes,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat6,single,tertiary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,married,primary,no,2,yes,yes,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat6,married,tertiary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,married,primary,yes,4,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,married,secondary,yes,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat9,single,secondary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
4,JobCat6,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat3,married,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,single,tertiary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat7,married,secondary,no,3,no,no,unknown,4,jun,4,2,2,unknown,TypeA
4,JobCat3,divorced,primary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
4,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat11,divorced,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat10,married,secondary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat4,married,secondary,no,4,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat11,divorced,secondary,yes,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat11,divorced,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeB
1,JobCat3,single,primary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat3,married,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat6,divorced,tertiary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
4,JobCat3,married,primary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat9,single,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat7,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat11,divorced,secondary,no,4,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,single,primary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat7,married,secondary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat11,divorced,secondary,no,4,yes,yes,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat11,single,secondary,no,3,yes,yes,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat3,married,secondary,no,2,no,no,unknown,4,jun,2,2,2,unknown,TypeA
3,JobCat7,married,secondary,no,3,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat3,married,primary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat3,married,primary,no,1,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat5,single,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat7,married,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat6,married,tertiary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,married,unknown,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,1,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
1,JobCat3,single,primary,no,1,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
4,JobCat11,divorced,secondary,no,3,no,yes,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat7,divorced,secondary,no,1,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat3,single,primary,no,4,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat3,married,primary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat4,married,primary,no,3,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
2,JobCat10,single,secondary,no,2,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
2,JobCat9,married,secondary,no,3,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
2,JobCat3,divorced,secondary,no,4,yes,no,unknown,4,jun,3,2,2,unknown,TypeA
3,JobCat6,divorced,tertiary,no,2,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat7,single,secondary,no,4,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,married,tertiary,no,3,yes,yes,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat11,single,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat3,divorced,secondary,no,3,yes,no,unknown,4,jun,2,2,2,unknown,TypeA
1,JobCat6,married,tertiary,no,3,yes,no,unknown,4,jun,4,2,2,unknown,TypeA
3,JobCat6,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat9,married,secondary,no,1,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
4,unknown,married,tertiary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat1,married,primary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat11,single,secondary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat6,married,tertiary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat9,married,primary,no,2,yes,yes,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat3,single,primary,no,4,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat7,married,secondary,no,2,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat10,married,primary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat1,married,primary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat4,divorced,tertiary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat11,divorced,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat3,married,secondary,no,1,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat6,married,primary,no,3,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat8,married,secondary,no,2,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat9,divorced,secondary,yes,2,yes,yes,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat6,single,tertiary,no,4,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat11,married,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat9,married,secondary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat4,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat3,married,primary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat6,married,tertiary,no,4,yes,yes,unknown,5,jun,4,2,2,unknown,TypeA
2,JobCat6,married,unknown,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat9,married,primary,no,3,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeB
3,JobCat7,single,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,4,yes,no,unknown,5,jun,4,2,2,unknown,TypeA
3,JobCat9,single,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat6,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat1,married,primary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat3,married,secondary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat3,married,primary,no,2,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,married,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeB
4,JobCat2,divorced,secondary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,4,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat9,married,secondary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,divorced,primary,no,4,yes,no,unknown,5,jun,3,2,2,unknown,TypeB
2,JobCat11,single,unknown,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat2,single,secondary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,married,secondary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat1,married,secondary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat4,married,tertiary,no,3,no,no,unknown,5,jun,3,2,2,unknown,TypeB
4,JobCat6,divorced,tertiary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
1,JobCat3,single,secondary,no,2,yes,yes,unknown,5,jun,3,2,2,unknown,TypeA
1,JobCat7,married,secondary,no,3,yes,yes,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat11,single,secondary,no,4,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,divorced,tertiary,no,3,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat8,married,tertiary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,no,2,yes,yes,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat9,single,secondary,no,3,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat6,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat6,single,tertiary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeB
3,JobCat6,divorced,tertiary,no,3,no,no,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat2,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat4,divorced,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat6,divorced,tertiary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
1,JobCat3,married,secondary,no,4,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat11,single,secondary,no,3,yes,no,unknown,5,jun,3,2,2,unknown,TypeB
4,JobCat3,married,primary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
1,JobCat11,single,secondary,no,1,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat7,married,unknown,no,1,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,married,primary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,unknown,single,unknown,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat10,married,secondary,no,2,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat9,married,secondary,no,3,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat1,married,primary,no,3,no,no,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat1,divorced,primary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,married,primary,no,3,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat3,married,secondary,no,2,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat1,married,primary,no,1,no,yes,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat4,single,tertiary,no,4,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat2,married,secondary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat6,divorced,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat9,single,secondary,no,1,no,no,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat4,married,tertiary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat11,single,secondary,no,4,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat6,married,unknown,no,4,no,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat3,married,primary,yes,1,no,no,unknown,5,jun,3,2,2,unknown,TypeA
2,JobCat7,divorced,secondary,no,1,no,no,unknown,5,jun,2,2,2,unknown,TypeB
3,JobCat3,married,secondary,no,3,no,yes,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat3,married,secondary,no,4,yes,yes,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat6,married,primary,no,4,no,no,unknown,5,jun,3,2,2,unknown,TypeA
4,JobCat3,married,secondary,no,3,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat11,single,secondary,no,1,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat7,divorced,primary,no,4,no,no,unknown,5,jun,2,2,2,unknown,TypeA
4,JobCat1,married,primary,no,2,no,yes,unknown,5,jun,2,2,2,unknown,TypeB
2,JobCat10,single,primary,no,3,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
2,JobCat6,divorced,tertiary,no,2,yes,no,unknown,5,jun,2,2,2,unknown,TypeA
3,JobCat3,married,primary,no,4,yes,no,unknown,5,jun,4,2,2,unknown,TypeA
4,JobCat6,married,tertiary,no,2,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,4,yes,no,unknown,5,jun,3,2,2,unknown,TypeA
3,JobCat11,married,secondary,no,3,no,no,unknown,5,jun,3,2,2,unknown,TypeA
